UserID,ItemID,realRate,guessRate,RMSE
1,209,4,NaN,NaN
1,210,4,NaN,NaN
1,211,3,NaN,NaN
1,212,4,NaN,NaN
1,213,2,NaN,NaN
1,214,4,NaN,NaN
1,215,3,NaN,NaN
1,216,5,NaN,NaN
1,217,3,NaN,NaN
1,218,3,NaN,NaN
1,219,1,NaN,NaN
1,220,3,NaN,NaN
1,221,5,NaN,NaN
1,222,4,NaN,NaN
1,223,5,NaN,NaN
1,224,5,NaN,NaN
1,225,2,NaN,NaN
1,226,3,NaN,NaN
1,227,4,NaN,NaN
1,228,5,NaN,NaN
1,229,4,NaN,NaN
1,230,4,NaN,NaN
1,231,1,NaN,NaN
1,232,3,NaN,NaN
1,233,2,NaN,NaN
1,234,4,NaN,NaN
1,235,5,NaN,NaN
1,236,4,NaN,NaN
1,237,2,NaN,NaN
1,238,4,NaN,NaN
1,239,4,NaN,NaN
1,240,3,NaN,NaN
1,241,4,NaN,NaN
1,242,5,NaN,NaN
1,243,1,NaN,NaN
1,244,2,NaN,NaN
1,245,2,NaN,NaN
1,246,5,NaN,NaN
1,247,1,NaN,NaN
1,248,4,NaN,NaN
1,249,4,NaN,NaN
1,250,4,NaN,NaN
1,251,4,NaN,NaN
1,252,2,NaN,NaN
1,253,5,NaN,NaN
1,254,1,NaN,NaN
1,255,2,NaN,NaN
1,256,4,NaN,NaN
1,257,4,NaN,NaN
1,258,5,NaN,NaN
1,259,1,-5.0,6.0
1,260,1,-2.0,3.0
1,261,1,-5.0,6.0
1,262,3,NaN,NaN
1,263,1,NaN,NaN
1,264,2,NaN,NaN
1,265,4,NaN,NaN
1,266,1,NaN,NaN
1,267,4,NaN,NaN
1,268,5,NaN,NaN
1,269,5,NaN,NaN
1,270,5,NaN,NaN
1,271,2,-2.5,4.5
1,272,3,NaN,NaN
2,1,4,NaN,NaN
2,10,2,-2.5,4.5
2,13,4,NaN,NaN
2,14,4,NaN,NaN
2,19,3,NaN,NaN
2,25,4,NaN,NaN
2,50,5,NaN,NaN
2,100,5,NaN,NaN
2,111,4,NaN,NaN
2,127,5,NaN,NaN
2,237,4,NaN,NaN
2,242,5,NaN,NaN
2,251,5,NaN,NaN
2,255,4,NaN,NaN
2,257,4,NaN,NaN
2,258,3,NaN,NaN
2,269,4,NaN,NaN
2,272,5,NaN,NaN
2,273,4,NaN,NaN
2,274,3,NaN,NaN
2,275,5,NaN,NaN
2,276,4,NaN,NaN
2,277,4,NaN,NaN
2,278,3,NaN,NaN
2,279,4,NaN,NaN
2,280,3,NaN,NaN
2,281,3,NaN,NaN
2,282,4,NaN,NaN
2,283,5,NaN,NaN
2,284,4,NaN,NaN
2,285,5,NaN,NaN
2,286,4,NaN,NaN
2,287,3,NaN,NaN
2,288,3,NaN,NaN
2,289,3,NaN,NaN
2,290,3,NaN,NaN
2,291,3,NaN,NaN
2,292,4,NaN,NaN
2,293,4,NaN,NaN
2,294,1,NaN,NaN
2,295,4,NaN,NaN
2,296,3,NaN,NaN
2,297,4,NaN,NaN
2,298,3,NaN,NaN
2,299,4,NaN,NaN
2,300,4,NaN,NaN
2,301,4,NaN,NaN
2,302,5,NaN,NaN
2,303,4,NaN,NaN
2,304,4,NaN,NaN
2,305,3,NaN,NaN
2,306,4,NaN,NaN
2,307,3,NaN,NaN
2,308,3,NaN,NaN
2,309,1,NaN,NaN
2,310,4,NaN,NaN
2,311,5,NaN,NaN
2,312,3,NaN,NaN
2,313,5,NaN,NaN
2,314,1,NaN,NaN
2,315,1,NaN,NaN
2,316,5,NaN,NaN
3,181,4,NaN,NaN
3,245,1,-2.25,3.25
3,258,2,-2.5,4.5
3,260,4,NaN,NaN
3,264,2,NaN,NaN
3,268,3,NaN,NaN
3,271,3,NaN,NaN
3,272,2,-2.5,4.5
3,288,2,-2.25,4.25
3,294,2,NaN,NaN
3,299,3,NaN,NaN
3,300,2,-2.5,4.5
3,302,2,-2.5,4.5
3,303,3,NaN,NaN
3,307,3,NaN,NaN
3,317,2,NaN,NaN
3,318,4,NaN,NaN
3,319,2,NaN,NaN
3,320,5,NaN,NaN
3,321,5,NaN,NaN
3,322,3,NaN,NaN
3,323,2,NaN,NaN
3,324,2,NaN,NaN
3,325,1,NaN,NaN
3,326,2,NaN,NaN
3,327,4,NaN,NaN
3,328,5,NaN,NaN
3,329,4,NaN,NaN
3,330,2,NaN,NaN
3,331,4,NaN,NaN
3,332,1,NaN,NaN
3,333,2,NaN,NaN
3,334,3,NaN,NaN
3,335,1,NaN,NaN
3,336,1,NaN,NaN
3,337,1,NaN,NaN
3,338,2,NaN,NaN
3,339,3,NaN,NaN
3,340,5,NaN,NaN
3,341,1,NaN,NaN
3,342,4,NaN,NaN
3,343,3,NaN,NaN
3,344,4,NaN,NaN
3,345,3,NaN,NaN
3,346,5,NaN,NaN
3,347,5,NaN,NaN
3,348,4,NaN,NaN
3,349,3,NaN,NaN
3,350,3,NaN,NaN
3,351,3,NaN,NaN
3,352,2,NaN,NaN
3,353,1,NaN,NaN
3,354,3,NaN,NaN
3,355,3,NaN,NaN
4,11,4,NaN,NaN
4,50,5,NaN,NaN
4,210,3,NaN,NaN
4,258,5,NaN,NaN
4,260,4,NaN,NaN
4,264,3,NaN,NaN
4,271,4,NaN,NaN
4,288,4,NaN,NaN
4,294,5,NaN,NaN
4,300,5,NaN,NaN
4,301,5,NaN,NaN
4,303,5,NaN,NaN
4,324,5,NaN,NaN
4,327,5,NaN,NaN
4,328,3,NaN,NaN
4,329,5,NaN,NaN
4,354,5,NaN,NaN
4,356,3,NaN,NaN
4,357,4,NaN,NaN
4,358,2,NaN,NaN
4,359,5,NaN,NaN
4,360,5,NaN,NaN
4,361,5,NaN,NaN
4,362,5,NaN,NaN
5,1,4,NaN,NaN
5,2,3,NaN,NaN
5,17,4,NaN,NaN
5,21,3,NaN,NaN
5,24,4,NaN,NaN
5,25,3,NaN,NaN
5,29,4,NaN,NaN
5,40,4,NaN,NaN
5,42,5,NaN,NaN
5,50,4,NaN,NaN
5,62,4,NaN,NaN
5,63,1,NaN,NaN
5,66,1,-2.0,3.0
5,69,1,NaN,NaN
5,70,4,NaN,NaN
5,79,3,NaN,NaN
5,80,2,NaN,NaN
5,89,5,NaN,NaN
5,90,3,NaN,NaN
5,94,3,NaN,NaN
5,95,4,NaN,NaN
5,98,3,NaN,NaN
5,99,3,NaN,NaN
5,100,5,NaN,NaN
5,101,5,NaN,NaN
5,102,3,NaN,NaN
5,105,3,NaN,NaN
5,109,5,NaN,NaN
5,110,1,NaN,NaN
5,121,4,NaN,NaN
5,135,4,NaN,NaN
5,139,3,NaN,NaN
5,143,3,NaN,NaN
5,144,3,NaN,NaN
5,145,1,NaN,NaN
5,151,3,NaN,NaN
5,153,5,NaN,NaN
5,154,3,NaN,NaN
5,162,1,NaN,NaN
5,163,5,NaN,NaN
5,167,2,NaN,NaN
5,168,3,NaN,NaN
5,169,5,NaN,NaN
5,172,5,NaN,NaN
5,173,4,NaN,NaN
5,174,5,NaN,NaN
5,176,3,NaN,NaN
5,181,5,NaN,NaN
5,183,4,NaN,NaN
5,185,3,NaN,NaN
5,186,5,NaN,NaN
5,189,5,NaN,NaN
5,194,4,NaN,NaN
5,200,2,NaN,NaN
5,204,4,NaN,NaN
5,208,4,NaN,NaN
5,209,5,NaN,NaN
5,210,3,NaN,NaN
5,211,4,NaN,NaN
5,214,3,NaN,NaN
5,216,1,NaN,NaN
5,219,3,NaN,NaN
5,222,4,NaN,NaN
5,225,2,NaN,NaN
5,226,3,NaN,NaN
5,227,4,NaN,NaN
5,228,5,NaN,NaN
5,229,2,NaN,NaN
5,230,3,NaN,NaN
5,231,2,NaN,NaN
5,233,4,NaN,NaN
5,234,2,NaN,NaN
5,235,4,NaN,NaN
5,239,4,NaN,NaN
5,241,1,NaN,NaN
5,243,1,-3.0238095238095233,4.023809523809524
5,250,3,NaN,NaN
5,257,5,NaN,NaN
5,259,1,-3.0416666666666665,4.041666666666666
5,267,4,NaN,NaN
5,363,3,NaN,NaN
5,364,1,NaN,NaN
5,365,1,NaN,NaN
5,366,3,NaN,NaN
5,367,3,NaN,NaN
5,368,1,NaN,NaN
5,369,1,NaN,NaN
5,370,1,NaN,NaN
5,371,1,NaN,NaN
5,372,3,NaN,NaN
5,373,3,NaN,NaN
5,374,3,NaN,NaN
5,375,3,NaN,NaN
5,376,2,NaN,NaN
5,377,1,NaN,NaN
5,378,1,NaN,NaN
5,379,3,NaN,NaN
5,380,3,NaN,NaN
5,381,1,NaN,NaN
5,382,5,NaN,NaN
5,383,3,NaN,NaN
5,384,3,NaN,NaN
5,385,4,NaN,NaN
5,386,2,NaN,NaN
5,387,3,NaN,NaN
5,388,2,NaN,NaN
5,389,1,NaN,NaN
5,390,5,NaN,NaN
5,391,4,NaN,NaN
5,392,2,NaN,NaN
5,393,2,NaN,NaN
5,394,2,NaN,NaN
5,395,2,NaN,NaN
5,396,5,NaN,NaN
5,397,2,NaN,NaN
5,398,2,NaN,NaN
5,399,3,NaN,NaN
5,400,1,NaN,NaN
5,401,5,NaN,NaN
5,402,1,NaN,NaN
5,403,3,NaN,NaN
5,404,2,NaN,NaN
5,405,3,NaN,NaN
5,406,1,NaN,NaN
5,407,3,NaN,NaN
5,408,5,NaN,NaN
5,409,2,NaN,NaN
5,410,1,-4.166666666666666,5.166666666666666
5,411,1,NaN,NaN
5,412,3,NaN,NaN
5,413,3,NaN,NaN
5,414,3,NaN,NaN
5,415,1,NaN,NaN
5,416,1,NaN,NaN
5,417,3,NaN,NaN
5,418,3,NaN,NaN
5,419,3,NaN,NaN
5,420,3,NaN,NaN
5,421,1,NaN,NaN
5,422,4,NaN,NaN
5,423,4,NaN,NaN
5,424,1,NaN,NaN
5,425,2,NaN,NaN
5,426,3,NaN,NaN
5,427,3,NaN,NaN
5,428,5,NaN,NaN
5,429,3,NaN,NaN
5,430,5,NaN,NaN
5,431,3,NaN,NaN
5,432,4,NaN,NaN
5,433,5,NaN,NaN
5,434,5,NaN,NaN
5,435,4,NaN,NaN
5,436,5,NaN,NaN
5,437,1,NaN,NaN
5,438,1,NaN,NaN
5,439,1,NaN,NaN
5,440,1,NaN,NaN
5,441,1,NaN,NaN
5,442,1,NaN,NaN
5,443,4,NaN,NaN
5,444,2,NaN,NaN
5,445,3,NaN,NaN
5,446,4,NaN,NaN
5,447,3,NaN,NaN
5,448,2,NaN,NaN
5,449,2,NaN,NaN
5,450,1,NaN,NaN
5,451,1,NaN,NaN
5,452,1,NaN,NaN
5,453,1,NaN,NaN
5,454,1,NaN,NaN
5,455,4,NaN,NaN
5,456,1,NaN,NaN
5,457,1,NaN,NaN
6,1,4,NaN,NaN
6,7,2,NaN,NaN
6,8,4,NaN,NaN
6,9,4,NaN,NaN
6,12,4,NaN,NaN
6,13,2,NaN,NaN
6,14,5,NaN,NaN
6,15,3,NaN,NaN
6,19,4,NaN,NaN
6,21,3,NaN,NaN
6,22,3,NaN,NaN
6,23,4,NaN,NaN
6,28,2,NaN,NaN
6,32,4,NaN,NaN
6,47,3,NaN,NaN
6,50,4,NaN,NaN
6,56,4,NaN,NaN
6,59,5,NaN,NaN
6,64,4,NaN,NaN
6,69,3,NaN,NaN
6,70,3,NaN,NaN
6,71,4,NaN,NaN
6,79,3,NaN,NaN
6,81,4,NaN,NaN
6,86,3,NaN,NaN
6,87,4,NaN,NaN
6,89,4,NaN,NaN
6,95,2,NaN,NaN
6,98,5,NaN,NaN
6,100,5,NaN,NaN
6,111,2,NaN,NaN
6,117,2,NaN,NaN
6,124,5,NaN,NaN
6,125,3,NaN,NaN
6,127,5,NaN,NaN
6,131,5,NaN,NaN
6,132,5,NaN,NaN
6,133,4,NaN,NaN
6,134,5,NaN,NaN
6,135,5,NaN,NaN
6,136,5,NaN,NaN
6,137,5,NaN,NaN
6,143,2,NaN,NaN
6,151,3,NaN,NaN
6,153,4,NaN,NaN
6,154,3,NaN,NaN
6,156,3,NaN,NaN
6,165,5,NaN,NaN
6,166,4,NaN,NaN
6,168,4,NaN,NaN
6,169,4,NaN,NaN
6,170,4,NaN,NaN
6,173,5,NaN,NaN
6,174,4,NaN,NaN
6,175,4,NaN,NaN
6,177,4,NaN,NaN
6,178,4,NaN,NaN
6,180,4,NaN,NaN
6,182,4,NaN,NaN
6,183,4,NaN,NaN
6,185,5,NaN,NaN
6,186,4,NaN,NaN
6,187,4,NaN,NaN
6,188,3,NaN,NaN
6,189,3,NaN,NaN
6,191,4,NaN,NaN
6,192,4,NaN,NaN
6,193,3,NaN,NaN
6,194,4,NaN,NaN
6,195,4,NaN,NaN
6,197,5,NaN,NaN
6,199,4,NaN,NaN
6,200,3,NaN,NaN
6,202,3,NaN,NaN
6,203,3,NaN,NaN
6,204,3,NaN,NaN
6,205,3,NaN,NaN
6,208,4,NaN,NaN
6,209,4,NaN,NaN
6,211,5,NaN,NaN
6,213,4,NaN,NaN
6,216,5,NaN,NaN
6,221,4,NaN,NaN
6,223,4,NaN,NaN
6,237,2,NaN,NaN
6,238,5,NaN,NaN
6,242,4,NaN,NaN
6,246,3,NaN,NaN
6,248,3,NaN,NaN
6,257,2,NaN,NaN
6,258,2,NaN,NaN
6,259,1,NaN,NaN
6,261,3,NaN,NaN
6,268,3,NaN,NaN
6,269,4,NaN,NaN
6,272,4,NaN,NaN
6,274,4,NaN,NaN
6,275,4,NaN,NaN
6,276,2,NaN,NaN
6,284,2,NaN,NaN
6,285,3,NaN,NaN
6,286,2,NaN,NaN
6,293,3,NaN,NaN
6,294,2,NaN,NaN
6,297,3,NaN,NaN
6,298,3,NaN,NaN
6,301,2,NaN,NaN
6,302,4,NaN,NaN
6,303,3,NaN,NaN
6,304,4,NaN,NaN
6,306,4,NaN,NaN
6,308,3,NaN,NaN
6,309,2,NaN,NaN
6,310,2,NaN,NaN
6,317,3,NaN,NaN
6,318,4,NaN,NaN
6,321,3,NaN,NaN
6,340,2,NaN,NaN
6,357,4,NaN,NaN
6,367,2,NaN,NaN
6,405,1,NaN,NaN
6,408,4,NaN,NaN
6,410,4,NaN,NaN
6,419,4,NaN,NaN
6,423,3,NaN,NaN
6,425,3,NaN,NaN
6,427,4,NaN,NaN
6,432,4,NaN,NaN
6,435,4,NaN,NaN
6,458,1,NaN,NaN
6,459,2,NaN,NaN
6,460,2,NaN,NaN
6,461,4,NaN,NaN
6,462,5,NaN,NaN
6,463,4,NaN,NaN
6,464,2,NaN,NaN
6,465,1,NaN,NaN
6,466,4,NaN,NaN
6,467,4,NaN,NaN
6,468,3,NaN,NaN
6,469,5,NaN,NaN
6,470,3,NaN,NaN
6,471,2,NaN,NaN
6,472,1,NaN,NaN
6,473,2,NaN,NaN
6,474,5,NaN,NaN
6,475,5,NaN,NaN
6,476,1,NaN,NaN
6,477,1,NaN,NaN
6,478,4,NaN,NaN
6,479,5,NaN,NaN
6,480,4,NaN,NaN
6,481,5,NaN,NaN
6,482,4,NaN,NaN
6,483,5,NaN,NaN
6,484,5,NaN,NaN
6,485,5,NaN,NaN
6,486,4,NaN,NaN
6,487,5,NaN,NaN
6,488,5,NaN,NaN
6,489,5,NaN,NaN
6,490,5,NaN,NaN
6,491,4,NaN,NaN
6,492,5,NaN,NaN
6,493,5,NaN,NaN
6,494,4,NaN,NaN
6,495,4,NaN,NaN
6,496,4,NaN,NaN
6,497,4,NaN,NaN
6,498,4,NaN,NaN
6,499,4,NaN,NaN
6,500,4,NaN,NaN
6,501,5,NaN,NaN
6,502,4,NaN,NaN
6,503,3,NaN,NaN
6,504,3,NaN,NaN
6,505,4,NaN,NaN
6,506,4,NaN,NaN
6,507,4,NaN,NaN
6,508,3,NaN,NaN
6,509,4,NaN,NaN
6,510,4,NaN,NaN
6,511,5,NaN,NaN
6,512,4,NaN,NaN
6,513,4,NaN,NaN
6,514,5,NaN,NaN
6,515,4,NaN,NaN
6,516,4,NaN,NaN
6,517,4,NaN,NaN
6,518,3,NaN,NaN
6,519,5,NaN,NaN
6,520,4,NaN,NaN
6,521,4,NaN,NaN
6,522,5,NaN,NaN
6,523,5,NaN,NaN
6,524,3,NaN,NaN
6,525,5,NaN,NaN
6,526,3,NaN,NaN
6,527,4,NaN,NaN
6,528,4,NaN,NaN
6,529,4,NaN,NaN
6,530,4,NaN,NaN
6,531,4,NaN,NaN
6,532,3,NaN,NaN
6,533,4,NaN,NaN
6,534,4,NaN,NaN
6,535,2,NaN,NaN
6,536,4,NaN,NaN
6,537,4,NaN,NaN
6,538,2,NaN,NaN
6,539,2,NaN,NaN
7,4,5,NaN,NaN
7,7,5,NaN,NaN
7,8,5,NaN,NaN
7,9,5,NaN,NaN
7,10,4,NaN,NaN
7,11,3,NaN,NaN
7,12,5,NaN,NaN
7,22,5,NaN,NaN
7,23,3,NaN,NaN
7,25,3,NaN,NaN
7,27,4,NaN,NaN
7,28,5,NaN,NaN
7,29,3,NaN,NaN
7,31,4,NaN,NaN
7,32,4,NaN,NaN
7,39,5,NaN,NaN
7,44,5,NaN,NaN
7,47,5,NaN,NaN
7,50,5,NaN,NaN
7,51,2,NaN,NaN
7,52,4,NaN,NaN
7,53,5,NaN,NaN
7,54,3,NaN,NaN
7,56,5,NaN,NaN
7,62,3,NaN,NaN
7,64,5,NaN,NaN
7,68,4,NaN,NaN
7,69,5,NaN,NaN
7,70,1,NaN,NaN
7,71,5,NaN,NaN
7,72,5,NaN,NaN
7,73,3,NaN,NaN
7,77,5,NaN,NaN
7,78,3,NaN,NaN
7,79,4,NaN,NaN
7,80,4,NaN,NaN
7,81,5,NaN,NaN
7,82,3,NaN,NaN
7,86,4,NaN,NaN
7,89,5,NaN,NaN
7,90,3,NaN,NaN
7,91,3,NaN,NaN
7,92,5,NaN,NaN
7,93,5,NaN,NaN
7,96,5,NaN,NaN
7,97,5,NaN,NaN
7,98,4,NaN,NaN
7,99,5,NaN,NaN
7,100,5,NaN,NaN
7,101,5,NaN,NaN
7,106,4,NaN,NaN
7,118,2,NaN,NaN
7,121,5,NaN,NaN
7,125,4,NaN,NaN
7,126,3,NaN,NaN
7,127,5,NaN,NaN
7,131,5,NaN,NaN
7,132,5,NaN,NaN
7,133,5,NaN,NaN
7,134,4,NaN,NaN
7,135,5,NaN,NaN
7,136,5,NaN,NaN
7,139,3,NaN,NaN
7,140,5,NaN,NaN
7,141,5,NaN,NaN
7,142,3,NaN,NaN
7,143,3,NaN,NaN
7,144,5,NaN,NaN
7,145,1,NaN,NaN
7,151,4,NaN,NaN
7,152,4,NaN,NaN
7,153,5,NaN,NaN
7,154,5,NaN,NaN
7,156,5,NaN,NaN
7,157,5,NaN,NaN
7,161,3,NaN,NaN
7,162,5,NaN,NaN
7,163,4,NaN,NaN
7,164,5,NaN,NaN
7,166,3,NaN,NaN
7,168,5,NaN,NaN
7,171,3,NaN,NaN
7,172,4,NaN,NaN
7,173,5,NaN,NaN
7,174,5,NaN,NaN
7,175,5,NaN,NaN
7,176,3,NaN,NaN
7,177,4,NaN,NaN
7,178,4,NaN,NaN
7,179,5,NaN,NaN
7,180,5,NaN,NaN
7,181,3,NaN,NaN
7,182,4,NaN,NaN
7,183,4,NaN,NaN
7,185,5,NaN,NaN
7,186,4,NaN,NaN
7,187,4,NaN,NaN
7,188,5,NaN,NaN
7,190,5,NaN,NaN
7,191,5,NaN,NaN
7,192,4,NaN,NaN
7,193,5,NaN,NaN
7,194,5,NaN,NaN
7,195,5,NaN,NaN
7,196,5,NaN,NaN
7,197,4,NaN,NaN
7,198,3,NaN,NaN
7,199,5,NaN,NaN
7,200,5,NaN,NaN
7,201,2,NaN,NaN
7,202,3,NaN,NaN
7,203,5,NaN,NaN
7,204,5,NaN,NaN
7,205,5,NaN,NaN
7,207,4,NaN,NaN
7,208,5,NaN,NaN
7,210,4,NaN,NaN
7,211,5,NaN,NaN
7,212,1,NaN,NaN
7,213,3,NaN,NaN
7,214,5,NaN,NaN
7,215,4,NaN,NaN
7,216,4,NaN,NaN
7,217,4,NaN,NaN
7,219,1,NaN,NaN
7,223,5,NaN,NaN
7,226,5,NaN,NaN
7,227,3,NaN,NaN
7,228,4,NaN,NaN
7,229,3,NaN,NaN
7,230,3,NaN,NaN
7,231,3,NaN,NaN
7,232,3,NaN,NaN
7,234,5,NaN,NaN
7,237,5,NaN,NaN
7,238,5,NaN,NaN
7,241,4,NaN,NaN
7,258,4,NaN,NaN
7,259,3,NaN,NaN
7,260,1,NaN,NaN
7,264,4,NaN,NaN
7,265,5,NaN,NaN
7,266,4,NaN,NaN
7,268,3,NaN,NaN
7,269,3,NaN,NaN
7,273,3,NaN,NaN
7,275,4,NaN,NaN
7,281,3,NaN,NaN
7,285,5,NaN,NaN
7,286,4,NaN,NaN
7,288,4,NaN,NaN
7,294,1,NaN,NaN
7,300,4,NaN,NaN
7,307,5,NaN,NaN
7,309,3,NaN,NaN
7,317,4,NaN,NaN
7,318,5,NaN,NaN
7,324,1,NaN,NaN
7,334,5,NaN,NaN
7,341,3,NaN,NaN
7,356,4,NaN,NaN
7,357,5,NaN,NaN
7,365,4,NaN,NaN
7,367,5,NaN,NaN
7,378,5,NaN,NaN
7,379,4,NaN,NaN
7,380,4,NaN,NaN
7,382,4,NaN,NaN
7,384,3,NaN,NaN
7,385,5,NaN,NaN
7,386,4,NaN,NaN
7,387,3,NaN,NaN
7,389,4,NaN,NaN
7,391,3,NaN,NaN
7,393,4,NaN,NaN
7,396,4,NaN,NaN
7,399,4,NaN,NaN
7,401,4,NaN,NaN
7,402,5,NaN,NaN
7,403,4,NaN,NaN
7,404,5,NaN,NaN
7,405,3,NaN,NaN
7,415,2,NaN,NaN
7,416,5,NaN,NaN
7,417,3,NaN,NaN
7,418,4,NaN,NaN
7,419,3,NaN,NaN
7,420,5,NaN,NaN
7,421,3,NaN,NaN
7,423,5,NaN,NaN
7,427,5,NaN,NaN
7,428,5,NaN,NaN
7,429,5,NaN,NaN
7,430,3,NaN,NaN
7,431,4,NaN,NaN
